,user_id,user_country,sex,height,weight,started,birth,ascent_id,grade_id,method_id,description,climb_type,date,year,name,crag,sector_id,sector,country,rating,user_recommended,score,fra_routes
395,2311,BRA,0,183,73,1995,1974-06-24,4767245,55,1,,0,1496959200,2017,Unicórnio,Fenda,427,Carallon,PRT,3,0,850,7b+
396,2357,PRT,0,175,68,2001,1978-06-05,64032,55,1,,0,1025474400,2002,Tá bem abelha,Fenda,427,Carallon,PRT,3,0,850,7b+
445,2688,PRT,0,0,0,2000,,76098,55,2,,0,1018648800,2002,O gato da bruxa,Fenda,1950,Carallon,PRT,0,0,850,7b+
446,2688,PRT,0,0,0,2000,,76099,55,2,,0,1019858400,2002,Memorex,Fenda,427,Carallon,PRT,0,0,850,7b+
448,2688,PRT,0,0,0,2000,,76103,55,1,,0,1022882400,2002,Cabra cega,Fenda,427,Carallon,PRT,0,0,850,7b+
449,2688,PRT,0,0,0,2000,,76111,55,1,,0,1023487200,2002,Clã do botanova,Fenda,0,Giroflé-giroflá,PRT,0,0,850,7b+
451,2688,PRT,0,0,0,2000,,1020770,55,1,,0,1204758000,2008,Traumatismo ucraniano,Azoia,5764,Varandas,PRT,0,0,850,7b+
458,2688,PRT,0,0,0,2000,,1204081,55,1,,0,1238709600,2009,Geração 70,Meio mango,0,,PRT,0,0,850,7b+
459,2688,PRT,0,0,0,2000,,1218435,55,1,,0,1240005600,2009,Proa do muchacho,Fenda,0,,PRT,0,0,850,7b+
460,2688,PRT,0,0,0,2000,,1220078,55,1,,0,1240092000,2009,Ratas del aire,Meio mango,1966,Baía,PRT,0,0,850,7b+
462,2688,PRT,0,0,0,2000,,1277040,55,1,,0,1244152800,2009,Super cola 3,Fenda,0,Carallon,PRT,0,0,850,7b+
464,2688,PRT,0,0,0,2000,,1433895,55,3,,0,1256421600,2009,Meio manguito,Meio mango,0,,PRT,0,0,850,7b+
466,2688,PRT,0,0,0,2000,,1870478,55,1,,0,1295478000,2011,Divida externa,Meio mango,0,,PRT,0,0,850,7b+
467,2688,PRT,0,0,0,2000,,1878656,55,1,,0,1296860400,2011,Só a reebok,Meio mango,0,Poças,PRT,0,1,850,7b+
470,2688,PRT,0,0,0,2000,,1903977,55,1,,0,1299452400,2011,Só a reebok,Meio mango,694,Poças,PRT,0,0,850,7b+
472,2688,PRT,0,0,0,2000,,1912958,55,1,,0,1300143600,2011,Mau tempo no canal,Meio mango,0,,PRT,0,0,850,7b+
474,3122,ESP,0,183,73,2000,1976-12-10,147901,55,1,,0,1061503200,2003,Memorex,Fenda,427,Carallon,PRT,3,0,850,7b+
475,3758,GBR,0,182,73,2000,1981-02-14,380385,55,1,,0,1128376800,2005,Metalica,Guia,0,,PRT,0,0,850,7b+
477,4275,ESP,0,176,68,2000,1974-09-11,4684121,55,3,,0,1492380000,2017,Unicórnio,Fenda,427,Carallon,PRT,3,1,850,7b+
479,4674,PRT,0,173,63,2000,1977-04-20,168065,55,1,,0,1068850800,2003,Capitão hadock,Fenda,1950,Carallon,PRT,2,0,850,7b+
480,4674,PRT,0,173,63,2000,1977-04-20,217916,55,1,,0,1086818400,2004,El carallon,Fenda,427,Carallon,PRT,2,0,850,7b+
481,4674,PRT,0,173,63,2000,1977-04-20,260819,55,1,,0,1099782000,2004,Tiro e queda,Fenda,427,Carallon,PRT,3,0,850,7b+
483,4674,PRT,0,173,63,2000,1977-04-20,306927,55,1,,0,1114207200,2005,Quebra costas,Fenda,810,Crocodilos,PRT,0,0,850,7b+
484,4674,PRT,0,173,63,2000,1977-04-20,315263,55,1,,0,1116280800,2005,Odisseia rochosa,Guia,0,,PRT,3,0,850,7b+
485,4674,PRT,0,173,63,2000,1977-04-20,344182,55,1,,0,1122760800,2005,Botznik,Azoia,0,Condominio Fechado,PRT,2,0,850,7b+
488,4674,PRT,0,173,63,2000,1977-04-20,397871,55,1,,0,1133391600,2005,O rei manda,Fenda,810,Crocodilos,PRT,0,0,850,7b+
489,4674,PRT,0,173,63,2000,1977-04-20,400764,55,1,,0,1134169200,2005,O meu nome é tótó,Fenda,810,Crocodilos,PRT,3,0,850,7b+
490,4674,PRT,0,173,63,2000,1977-04-20,400765,55,1,,0,1134255600,2005,Gugu hadock,Fenda,1950,Carallon,PRT,3,0,850,7b+
492,4674,PRT,0,173,63,2000,1977-04-20,411439,55,1,,0,1136847600,2006,Cabra cega,Fenda,427,Carallon,PRT,2,0,850,7b+
496,4674,PRT,0,173,63,2000,1977-04-20,664963,55,1,,0,1178920800,2007,Tripas à moda do portinho,Fenda,1950,Carallon,PRT,3,0,850,7b+
498,4674,PRT,0,173,63,2000,1977-04-20,850776,55,1,,0,1203116400,2008,Granda bico,Azoia,5764,Varandas,PRT,3,0,850,7b+
501,4674,PRT,0,173,63,2000,1977-04-20,1543129,55,1,,0,1269900000,2010,Chapa 3,Fenda,560,Piratas,PRT,1,0,850,7b+
502,4674,PRT,0,173,63,2000,1977-04-20,2060424,55,1,,0,1309557600,2011,Meia suja,Fenda,1950,Carallon,PRT,0,0,850,7b+
505,4674,PRT,0,173,63,2000,1977-04-20,2298927,55,1,,0,1326495600,2012,Bodas de muchacho,Fenda,1950,Carallon,PRT,1,0,850,7b+
506,4674,PRT,0,173,63,2000,1977-04-20,2344967,55,1,,0,1331420400,2012,Dóidói,Fenda,1950,Carallon,PRT,3,0,850,7b+
508,4674,PRT,0,173,63,2000,1977-04-20,2933021,55,1,,0,1372456800,2013,Mosca cheché,Meio mango,694,Poças,PRT,1,0,850,7b+
509,4674,PRT,0,173,63,2000,1977-04-20,3144077,55,1,,0,1385852400,2013,Manganão,Meio mango,694,Poças,PRT,2,0,850,7b+
510,4674,PRT,0,173,63,2000,1977-04-20,3149764,55,1,,0,1386457200,2013,Mangolóide,Meio mango,0,,PRT,3,0,850,7b+
511,4674,PRT,0,173,63,2000,1977-04-20,3456055,55,1,,0,1407621600,2014,O último voo de nosferatu,Fenda,427,Carallon,PRT,2,0,850,7b+
512,4797,BRA,0,176,73,1994,1967-04-28,847912,55,1,,0,1017270000,2002,Memorex,Fenda,427,Carallon,PRT,0,0,850,7b+
513,4797,BRA,0,176,73,1994,1967-04-28,847923,55,1,,0,1017442800,2002,Unicórnio,Fenda,427,Carallon,PRT,0,0,850,7b+
515,5181,PRT,0,174,73,1998,1979-12-23,400836,55,1,,0,1134169200,2005,Quebra costas,Fenda,810,Crocodilos,PRT,3,0,850,7b+
516,5181,PRT,0,174,73,1998,1979-12-23,410727,55,1,,0,1136847600,2006,Capitão hadock,Fenda,1950,Carallon,PRT,3,0,850,7b+
517,5181,PRT,0,174,73,1998,1979-12-23,415734,55,1,,0,1138057200,2006,Cabra cega,Fenda,427,Carallon,PRT,3,0,850,7b+
518,5181,PRT,0,174,73,1998,1979-12-23,419361,55,1,,0,1139007600,2006,Unicórnio,Fenda,427,Carallon,PRT,3,0,850,7b+
520,5181,PRT,0,174,73,1998,1979-12-23,467783,55,1,,0,1148335200,2006,El carallon,Fenda,427,Carallon,PRT,3,0,850,7b+
523,5317,PRT,0,179,58,2003,1988-04-06,406220,55,1,,0,1135638000,2005,Quebra costas,Fenda,810,Crocodilos,PRT,3,0,850,7b+
524,5317,PRT,0,179,58,2003,1988-04-06,415108,55,1,,0,1137798000,2006,Capitão hadock,Fenda,1950,Carallon,PRT,2,0,850,7b+
526,5317,PRT,0,179,58,2003,1988-04-06,466401,55,1,,0,1147471200,2006,Unicórnio,Fenda,427,Carallon,PRT,3,0,850,7b+
527,5611,ESP,0,165,63,1999,1980-12-15,666125,55,2,,0,1179180000,2007,El carallon,Fenda,427,Carallon,PRT,3,0,850,7b+
528,5611,ESP,0,165,63,1999,1980-12-15,666130,55,3,,0,1179007200,2007,Unicórnio,Fenda,427,Carallon,PRT,3,0,850,7b+
530,6246,PRT,0,173,68,1999,1979-02-16,270815,55,1,,0,1101510000,2004,Lei de murphy,Fenda,427,Carallon,PRT,2,0,850,7b+
531,6246,PRT,0,173,68,1999,1979-02-16,270816,55,1,,0,1103324400,2004,Metálica,Guia,0,,PRT,1,0,850,7b+
532,6246,PRT,0,173,68,1999,1979-02-16,288273,55,1,,0,1110063600,2005,Nosferatu,Fenda,0,Carallon,PRT,2,0,850,7b+
534,6246,PRT,0,173,68,1999,1979-02-16,342397,55,1,,0,1122588000,2005,Odisseia rochosa,Guia,0,,PRT,3,0,850,7b+
539,6246,PRT,0,173,68,1999,1979-02-16,620126,55,1,,0,1174086000,2007,Clica e cai,Fenda,427,Carallon,PRT,2,0,850,7b+
540,6246,PRT,0,173,68,1999,1979-02-16,624757,55,1,,0,1174777200,2007,Bodas de muchacho,Fenda,1950,Carallon,PRT,2,0,850,7b+
541,6246,PRT,0,173,68,1999,1979-02-16,640909,55,3,,0,1176501600,2007,Tripas à moda do portinho,Fenda,1950,Carallon,PRT,2,0,850,7b+
543,6246,PRT,0,173,68,1999,1979-02-16,664428,55,3,,0,1179007200,2007,Chapa 3,Fenda,560,Piratas,PRT,2,0,850,7b+
549,6246,PRT,0,173,68,1999,1979-02-16,1617625,55,1,,0,1275084000,2010,Capitão gugupópó da bruxa,Fenda,1950,Carallon,PRT,1,0,850,7b+
551,6246,PRT,0,173,68,1999,1979-02-16,3475747,55,1,,0,1408831200,2014,Scarallon,Fenda,427,Carallon,PRT,0,1,850,7b+
552,6246,PRT,0,173,68,1999,1979-02-16,3484002,55,1,,0,1409349600,2014,Granda bico,Azoia,5764,Varandas,PRT,1,0,850,7b+
553,6246,PRT,0,173,68,1999,1979-02-16,4493454,55,1,,0,1477173600,2016,Unicórnio,Fenda,427,Carallon,PRT,0,0,850,7b+
554,6246,PRT,0,173,68,1999,1979-02-16,4493466,55,1,,0,1477173600,2016,Ran-tan-plan,Fenda,427,Carallon,PRT,0,0,850,7b+
555,6246,PRT,0,173,68,1999,1979-02-16,4514668,55,1,,0,1478386800,2016,El carallon,Fenda,427,Carallon,PRT,0,0,850,7b+
556,6246,PRT,0,173,68,1999,1979-02-16,4768992,55,1,,0,1497132000,2017,O último voo de nosferatu,Fenda,427,Carallon,PRT,3,1,850,7b+
557,6246,PRT,0,173,68,1999,1979-02-16,4789545,55,1,,0,1498341600,2017,Cabra cega,Fenda,427,Carallon,PRT,1,0,850,7b+
560,6495,PRT,0,189,78,2003,1982-06-26,881731,55,1,,0,1206745200,2008,Quebra costas,Fenda,810,Crocodilos,PRT,0,0,850,7b+
562,6495,PRT,0,189,78,2003,1982-06-26,1107880,55,1,,0,1227999600,2008,Capitão hadock,Fenda,1950,Carallon,PRT,0,0,850,7b+
564,6495,PRT,0,189,78,2003,1982-06-26,1708009,55,2,,0,1281909600,2010,Unicórnio,Fenda,427,Carallon,PRT,0,0,850,7b+
568,7810,ESP,0,174,73,1998,1979-07-12,666471,55,3,,0,1179093600,2007,El carallon,Fenda,427,Carallon,PRT,3,0,850,7b+
569,7810,ESP,0,174,73,1998,1979-07-12,666472,55,1,,0,1178920800,2007,Unicórnio,Fenda,427,Carallon,PRT,3,0,850,7b+
570,7810,ESP,0,174,73,1998,1979-07-12,666473,55,2,,0,1179007200,2007,Capitão hadock,Fenda,1950,Carallon,PRT,2,0,850,7b+
577,8219,PRT,0,178,68,1995,1976-02-16,335577,55,1,,0,1120082400,2005,Quebra presas,Guia,0,,PRT,0,0,850,7b+
587,8219,PRT,0,178,68,1995,1976-02-16,761027,55,1,,0,1190498400,2007,Arrebenta bois,Azoia,0,Praia,PRT,0,1,850,7b+
595,8219,PRT,0,178,68,1995,1976-02-16,1183077,55,1,,0,1237762800,2009,Lesionado abençoado,Meio mango,694,Poças,PRT,3,1,850,7b+
596,8219,PRT,0,178,68,1995,1976-02-16,1188745,55,1,,0,1238281200,2009,Só a reebok,Meio mango,694,Poças,PRT,3,0,850,7b+
597,8219,PRT,0,178,68,1995,1976-02-16,1534862,55,1,,0,1269212400,2010,Meio manguito,Meio mango,694,Poças,PRT,2,0,850,7b+
598,8219,PRT,0,178,68,1995,1976-02-16,1871455,55,1,,0,1296082800,2011,Manganão,Meio mango,694,Poças,PRT,2,0,850,7b+
599,8219,PRT,0,178,68,1995,1976-02-16,1876009,55,1,,0,1296514800,2011,Geração 70,Meio mango,11239,Cabo da boa esperança,PRT,3,0,850,7b+
600,8219,PRT,0,178,68,1995,1976-02-16,1881447,55,1,,0,1297119600,2011,Ratas del aire,Meio mango,1966,Baía,PRT,3,0,850,7b+
603,8219,PRT,0,178,68,1995,1976-02-16,2366358,55,1,,0,1332543600,2012,Tripas à moda do portinho,Fenda,1950,Carallon,PRT,2,0,850,7b+
605,8219,PRT,0,178,68,1995,1976-02-16,2453998,55,1,,0,1337983200,2012,Mangoloide,Meio mango,0,Cabo da boa esperança,PRT,3,0,850,7b+
608,8276,PRT,0,186,73,2000,1979-05-05,936948,55,1,,0,1211580000,2008,Capitão hadock,Fenda,1950,Carallon,PRT,0,0,850,7b+
610,8276,PRT,0,186,73,2000,1979-05-05,1568804,55,1,,0,1271541600,2010,Quebra costas,Fenda,810,Crocodilos,PRT,3,1,850,7b+
613,8423,ESP,0,166,63,2000,1985-01-09,883955,55,1,,0,1206399600,2008,Quebra costas,Fenda,810,Crocodilos,PRT,1,0,850,7b+
615,8428,BGR,0,0,0,2000,1980-01-18,315279,55,1,,0,1116280800,2005,Odisseia rochosa,Guia,0,,PRT,3,0,850,7b+
616,8428,BGR,0,0,0,2000,1980-01-18,356140,55,1,,0,1124920800,2005,Hidrofóbica,Guia,5172,Cantinho dos teimosos,PRT,0,0,850,7b+
619,8498,PRT,1,159,48,2000,1979-06-05,312668,55,1,,0,1095458400,2004,El carallon,Fenda,427,Carallon,PRT,3,0,850,7b+
620,8498,PRT,1,159,48,2000,1979-06-05,316788,55,1,,0,1102719600,2004,Unicórnio,Fenda,427,Carallon,PRT,3,0,850,7b+
621,8498,PRT,1,159,48,2000,1979-06-05,316789,55,1,,0,1103238000,2004,Capitão hadock,Fenda,1950,Carallon,PRT,2,0,850,7b+
622,8498,PRT,1,159,48,2000,1979-06-05,322420,55,1,,0,1117058400,2005,Botznik,Azoia,0,Condominio Fechado,PRT,0,0,850,7b+
631,8819,PRT,0,172,63,1999,1981-10-09,785575,55,1,,0,1193522400,2007,Unicórnio,Fenda,427,Carallon,PRT,2,0,850,7b+
632,8819,PRT,0,172,63,1999,1981-10-09,789157,55,1,,0,1193871600,2007,El carallon,Fenda,427,Carallon,PRT,3,0,850,7b+
633,8819,PRT,0,172,63,1999,1981-10-09,789158,55,1,,0,1193871600,2007,Capitão hadock,Fenda,1950,Carallon,PRT,2,0,850,7b+
638,8869,PRT,0,0,0,2000,,400762,55,2,,0,1134255600,2005,Capitão hadock,Fenda,1950,Carallon,PRT,0,0,850,7b+
639,8869,PRT,0,0,0,2000,,421107,55,2,,0,1139612400,2006,Cabra cega,Fenda,427,Carallon,PRT,0,0,850,7b+
652,8885,PRT,0,170,68,2002,1987-01-26,405579,55,1,,0,1135724400,2005,Quebra costas,Fenda,810,Crocodilos,PRT,2,0,850,7b+
654,8885,PRT,0,170,68,2002,1987-01-26,1220679,55,1,,0,1240264800,2009,Psico-ritual,Guia,461,Degraus,PRT,2,0,850,7b+
655,8885,PRT,0,170,68,2002,1987-01-26,2640107,55,1,,0,1348437600,2012,Metálica,Guia,0,,PRT,1,0,850,7b+
658,8898,PRT,1,172,58,1998,1979-01-31,317403,55,1,,0,1106953200,2005,Quebra costas,Fenda,810,Crocodilos,PRT,2,0,850,7b+
659,8898,PRT,1,172,58,1998,1979-01-31,327830,55,1,,0,1119045600,2005,Botznik,Azoia,0,Condominio Fechado,PRT,3,0,850,7b+
660,8898,PRT,1,172,58,1998,1979-01-31,407436,55,1,,0,1135983600,2005,Capitão hadock,Fenda,1950,Carallon,PRT,0,0,850,7b+
661,8898,PRT,1,172,58,1998,1979-01-31,407437,55,1,,0,1135983600,2005,Gugu hadock,Fenda,1950,Carallon,PRT,2,0,850,7b+
662,8898,PRT,1,172,58,1998,1979-01-31,413198,55,1,,0,1137452400,2006,Cabra cega,Fenda,427,Carallon,PRT,2,0,850,7b+
666,8898,PRT,1,172,58,1998,1979-01-31,465297,55,1,,0,1147730400,2006,Unicórnio,Fenda,427,Carallon,PRT,0,0,850,7b+
667,8898,PRT,1,172,58,1998,1979-01-31,590062,55,1,,0,1168729200,2007,Meia suja,Fenda,1950,Carallon,PRT,2,0,850,7b+
668,8898,PRT,1,172,58,1998,1979-01-31,592814,55,1,,0,1169247600,2007,Tripas à moda do portinho,Fenda,1950,Carallon,PRT,3,0,850,7b+
669,8898,PRT,1,172,58,1998,1979-01-31,655087,55,1,,0,1177970400,2007,Dóidói,Fenda,1950,Carallon,PRT,0,0,850,7b+
670,8898,PRT,1,172,58,1998,1979-01-31,831347,55,1,,0,1200092400,2008,Chuva de estrelas,Fenda,810,Crocodilos,PRT,2,0,850,7b+
671,8898,PRT,1,172,58,1998,1979-01-31,839444,55,1,,0,1201561200,2008,Granda bico,Azoia,0,Varandas,PRT,3,0,850,7b+
672,8898,PRT,1,172,58,1998,1979-01-31,866043,55,1,,0,1205017200,2008,Bodas del muchacho,Fenda,427,Carallon,PRT,3,0,850,7b+
677,8898,PRT,1,172,58,1998,1979-01-31,1190249,55,1,,0,1238194800,2009,Só a reebok,Meio mango,0,Poças,PRT,3,0,850,7b+
679,8898,PRT,1,172,58,1998,1979-01-31,1381140,55,1,,0,1244930400,2009,El carallon,Fenda,427,Carallon,PRT,3,0,850,7b+
680,8898,PRT,1,172,58,1998,1979-01-31,1381141,55,1,,0,1246053600,2009,Ran-tan-plan,Fenda,427,Carallon,PRT,3,0,850,7b+
682,9324,ESP,0,165,63,2001,1971-05-11,578267,55,1,,0,1153692000,2006,El carallon,Fenda,427,Carallon,PRT,3,0,850,7b+
685,9324,ESP,0,165,63,2001,1971-05-11,736555,55,1,,0,1187301600,2007,Unicórnio,Fenda,427,Carallon,PRT,3,0,850,7b+
686,9530,PRT,0,184,78,2003,1988-01-10,397815,55,1,,0,1130799600,2005,Quebra costas,Fenda,810,Crocodilos,PRT,3,0,850,7b+
687,9530,PRT,0,184,78,2003,1988-01-10,608077,55,1,,0,1172271600,2007,Capitão hadock,Fenda,1950,Carallon,PRT,2,0,850,7b+
688,9530,PRT,0,184,78,2003,1988-01-10,797801,55,1,,0,1194822000,2007,Odisseia rochosa,Guia,0,,PRT,0,0,850,7b+
689,9530,PRT,0,184,78,2003,1988-01-10,811764,55,1,,0,1193004000,2007,Cabra cega,Fenda,427,Carallon,PRT,0,0,850,7b+
693,9530,PRT,0,184,78,2003,1988-01-10,1905855,55,1,,0,1299625200,2011,Chapa 3,Fenda,560,Piratas,PRT,3,1,850,7b+
694,9530,PRT,0,184,78,2003,1988-01-10,1979619,55,1,,0,1304373600,2011,Psico-ritual,Guia,461,Degraus,PRT,3,1,850,7b+
695,9530,PRT,0,184,78,2003,1988-01-10,2079197,55,1,,0,1311026400,2011,Anti-cristo,Guia,0,,PRT,3,1,850,7b+
696,9530,PRT,0,184,78,2003,1988-01-10,2228503,55,1,,0,1320620400,2011,El carallon,Fenda,427,Carallon,PRT,3,1,850,7b+
698,9530,PRT,0,184,78,2003,1988-01-10,2751534,55,1,,0,1359414000,2013,Meia suja,Fenda,1950,Carallon,PRT,0,0,850,7b+
699,9530,PRT,0,184,78,2003,1988-01-10,2775756,55,1,,0,1362178800,2013,Unicórnio,Fenda,427,Carallon,PRT,3,1,850,7b+
700,9530,PRT,0,184,78,2003,1988-01-10,2783023,55,1,,0,1362783600,2013,Tripas à moda do portinho,Fenda,1950,Carallon,PRT,3,1,850,7b+
702,10175,PRT,0,0,63,1998,1984-10-28,421043,55,3,,0,1139612400,2006,Cabra cega,Fenda,427,Carallon,PRT,0,0,850,7b+
730,10175,PRT,0,0,63,1998,1984-10-28,923918,55,3,,0,1210629600,2008,Dóidói,Fenda,1950,Carallon,PRT,0,0,850,7b+
743,10219,PRT,0,169,63,1994,1973-08-31,555267,55,1,,0,1162072800,2006,Capitão hadock,Fenda,1950,Carallon,PRT,2,0,850,7b+
745,10380,ESP,0,178,63,1986,1969-11-07,884386,55,1,,0,1205967600,2008,Tá bem abelha,Fenda,427,Carallon,PRT,1,0,850,7b+
746,10380,ESP,0,178,63,1986,1969-11-07,884387,55,1,,0,1206054000,2008,Gugudádá,Fenda,1950,Carallon,PRT,2,0,850,7b+
747,10636,ESP,0,168,53,2002,1990-04-23,628200,55,1,,0,1174086000,2007,Memorex,Fenda,427,Carallon,PRT,3,0,850,7b+
748,10636,ESP,0,168,53,2002,1990-04-23,628203,55,1,,0,1174086000,2007,Memorex,Fenda,427,Carallon,PRT,3,0,850,7b+
749,10636,ESP,0,168,53,2002,1990-04-23,861534,55,3,,0,1204326000,2008,Kebracostas,Fenda,0,Crocodilos,PRT,2,0,850,7b+
750,10686,CHE,0,180,63,1989,1971-12-21,586553,55,3,,0,1167087600,2006,Psico-ritual,Guia,0,,PRT,2,0,850,7b+
751,10694,PRT,0,120,100,1915,,559747,55,1,,0,1162854000,2006,Capitão hadock,Fenda,1950,Carallon,PRT,2,0,850,7b+
753,10694,PRT,0,120,100,1915,,612701,55,1,,0,1172876400,2007,Quebra costas,Fenda,810,Crocodilos,PRT,3,0,850,7b+
754,10694,PRT,0,120,100,1915,,675182,55,1,,0,1180216800,2007,Unicórnio,Fenda,427,Carallon,PRT,3,0,850,7b+
755,10694,PRT,0,120,100,1915,,729418,55,1,,0,1186869600,2007,Tripas à moda do portinho,Fenda,0,,PRT,3,0,850,7b+
756,10694,PRT,0,120,100,1915,,746119,55,1,,0,1188770400,2007,Cabra cega,Fenda,427,Carallon,PRT,3,0,850,7b+
757,10694,PRT,0,120,100,1915,,993511,55,1,,0,1217368800,2008,Psico-ritual,Guia,461,Degraus,PRT,3,0,850,7b+
760,10942,PRT,0,194,88,2003,1977-01-11,1824130,55,1,,0,1290207600,2010,Quebra costas,Fenda,810,Crocodilos,PRT,0,0,850,7b+
761,10942,PRT,0,194,88,2003,1977-01-11,1988322,55,1,,0,1304805600,2011,Chapa 3,Fenda,560,Piratas,PRT,0,0,850,7b+
762,11052,BRA,0,185,73,1995,1979-12-06,400978,55,1,,0,1123020000,2005,Unicórnio,Fenda,427,Carallon,PRT,2,0,850,7b+
763,11052,BRA,0,185,73,1995,1979-12-06,401916,55,1,,0,1118008800,2005,El carallon,Fenda,427,Carallon,PRT,3,0,850,7b+
764,11052,BRA,0,185,73,1995,1979-12-06,401917,55,1,,0,1121292000,2005,Tá bem abelha,Fenda,427,Carallon,PRT,1,0,850,7b+
765,11052,BRA,0,185,73,1995,1979-12-06,421348,55,1,,0,1139698800,2006,Odisséia rochosa,Guia,0,,PRT,3,0,850,7b+
767,11052,BRA,0,185,73,1995,1979-12-06,432968,55,1,,0,1142722800,2006,Capitão hadock,Fenda,1950,Carallon,PRT,2,0,850,7b+
769,11052,BRA,0,185,73,1995,1979-12-06,809791,55,1,,0,1196550000,2007,Tripas à moda do portinho,Fenda,1950,Carallon,PRT,2,0,850,7b+
770,11052,BRA,0,185,73,1995,1979-12-06,874182,55,1,,0,1206140400,2008,Meia suja,Fenda,1950,Carallon,PRT,2,0,850,7b+
771,11052,BRA,0,185,73,1995,1979-12-06,1123339,55,1,,0,1230332400,2008,Lei de murphy,Fenda,427,Carallon,PRT,0,0,850,7b+
772,11052,BRA,0,185,73,1995,1979-12-06,1263095,55,1,,0,1243288800,2009,Hidrofóbica,Guia,5172,Cantinho dos teimosos,PRT,1,0,850,7b+
773,11070,ESP,0,182,73,1992,1968-04-17,635581,55,3,,0,1175464800,2007,Unicórnio,Fenda,427,Carallon,PRT,3,0,850,7b+
774,11070,ESP,0,182,73,1992,1968-04-17,635825,55,1,,0,1175810400,2007,Capitão hadock,Fenda,1950,Carallon,PRT,2,0,850,7b+
775,11070,ESP,0,182,73,1992,1968-04-17,635853,55,3,,0,1175896800,2007,Cabra cega,Fenda,427,Carallon,PRT,3,0,850,7b+
776,11070,ESP,0,182,73,1992,1968-04-17,635854,55,1,,0,1175896800,2007,El carallon,Fenda,427,Carallon,PRT,0,0,850,7b+
777,11070,ESP,0,182,73,1992,1968-04-17,655770,55,1,,0,1177970400,2007,Ran-tan-plan,Fenda,427,Carallon,PRT,3,0,850,7b+
778,11114,PRT,0,178,78,0,1978-03-07,813197,55,1,,0,1187388000,2007,Tripas à moda do portinho,Fenda,1950,Carallon,PRT,0,0,850,7b+
779,11114,PRT,0,178,78,0,1978-03-07,813231,55,1,,0,1180735200,2007,Quebra costas,Fenda,810,Crocodilos,PRT,0,0,850,7b+
780,11114,PRT,0,178,78,0,1978-03-07,813234,55,3,,0,1186178400,2007,Cabra cega,Fenda,427,Carallon,PRT,0,0,850,7b+
782,11114,PRT,0,178,78,0,1978-03-07,864708,55,1,,0,1204930800,2008,Meia suja,Fenda,1950,Carallon,PRT,0,0,850,7b+
784,11114,PRT,0,178,78,0,1978-03-07,936118,55,1,,0,1211752800,2008,Clica e cai,Fenda,427,Carallon,PRT,0,0,850,7b+
785,11114,PRT,0,178,78,0,1978-03-07,940811,55,3,,0,1212098400,2008,Odisséia rochosa,Guia,0,Cantinho dos teimosos,PRT,0,0,850,7b+
786,11114,PRT,0,178,78,0,1978-03-07,941365,55,3,,0,1212184800,2008,Psico-ritual,Guia,461,Degraus,PRT,0,0,850,7b+
787,11114,PRT,0,178,78,0,1978-03-07,1258891,55,1,,0,1242856800,2009,Lei de murphy,Fenda,427,Carallon,PRT,0,0,850,7b+
788,11114,PRT,0,178,78,0,1978-03-07,1262351,55,1,,0,1243202400,2009,Proa do muchacho,Fenda,1950,Carallon,PRT,0,0,850,7b+
789,11114,PRT,0,178,78,0,1978-03-07,1263097,55,1,,0,1243288800,2009,Hidrofóbica,Guia,5172,Cantinho dos teimosos,PRT,2,0,850,7b+
790,11114,PRT,0,178,78,0,1978-03-07,1268464,55,1,,0,1243634400,2009,O ganda bico,Azoia,5764,Varandas,PRT,0,0,850,7b+
791,11114,PRT,0,178,78,0,1978-03-07,1275928,55,1,,0,1244239200,2009,Super cola 3,Fenda,0,Carallon,PRT,0,0,850,7b+
792,11114,PRT,0,178,78,0,1978-03-07,1284354,55,1,,0,1245016800,2009,Ran-tan-plan,Fenda,427,Carallon,PRT,0,0,850,7b+
802,11403,CZE,0,182,73,1988,1972-04-26,1208282,55,1,,0,1238194800,2009,Máquina de lavar,Meio mango,0,,PRT,3,1,850,7b+
803,11403,CZE,0,182,73,1988,1972-04-26,1208285,55,2,,0,1239660000,2009,Meia suja,Fenda,1950,Carallon,PRT,0,0,850,7b+
804,11403,CZE,0,182,73,1988,1972-04-26,1218763,55,1,,0,1235430000,2009,Porco bem cozido,Fenda,0,,PRT,0,0,850,7b+
809,11429,PRT,0,174,63,2001,1973-09-23,412334,55,1,,0,1022104800,2002,Unicórnio,Fenda,427,Carallon,PRT,0,0,850,7b+
810,11429,PRT,0,174,63,2001,1973-09-23,412335,55,1,,0,1025906400,2002,Capitão hadock,Fenda,1950,Carallon,PRT,0,0,850,7b+
811,11429,PRT,0,174,63,2001,1973-09-23,412336,55,1,,0,1052172000,2003,El carallon,Fenda,427,Carallon,PRT,0,0,850,7b+
812,11429,PRT,0,174,63,2001,1973-09-23,412339,55,1,,0,1085004000,2004,Psico-ritual,Guia,0,,PRT,0,0,850,7b+
813,11429,PRT,0,174,63,2001,1973-09-23,412340,55,1,,0,1087423200,2004,Ran-tan-plan,Fenda,427,Carallon,PRT,0,0,850,7b+
814,11429,PRT,0,174,63,2001,1973-09-23,412348,55,1,,0,1100905200,2004,Lei de murphy,Fenda,427,Carallon,PRT,0,0,850,7b+
815,11429,PRT,0,174,63,2001,1973-09-23,412349,55,1,,0,1102114800,2004,Cabra cega,Fenda,427,Carallon,PRT,0,0,850,7b+
